split	|
20|06/30/2022|05:47:09|PM|0.00123692|GB|MOBILEDATA
21|06/30/2022|11:47:09|PM|0.01381207|GB|MOBILEDATA
22|07/01/2022|05:47:09|AM|0.0178709|GB|MOBILEDATA
23|07/01/2022|11:47:09|AM|0.00082016|GB|MOBILEDATA
24|07/01/2022|01:09:01|PM|0.02394009|GB|MOBILEDATA
25|07/01/2022|07:09:12|PM|0.00008392|GB|MOBILEDATA
26|07/02/2022|01:09:12|AM|0.00005245|GB|MOBILEDATA
27|07/02/2022|07:09:12|AM|0.00203037|GB|MOBILEDATA
28|07/02/2022|01:04:53|PM|0.00518036|GB|MOBILEDATA
29|07/02/2022|01:12:58|PM|0.00001526|GB|MOBILEDATA
30|07/02/2022|01:23:35|PM|0.00002098|GB|MOBILEDATA
31|07/02/2022|01:39:22|PM|0.00001431|GB|MOBILEDATA
32|07/02/2022|01:47:35|PM|0.00400162|GB|MOBILEDATA
33|07/02/2022|02:03:07|PM|0.00112057|GB|MOBILEDATA
34|07/02/2022|08:03:26|PM|0.06754589|GB|MOBILEDATA
35|07/03/2022|02:03:27|AM|0.00007153|GB|MOBILEDATA
36|07/03/2022|08:03:27|AM|0.00003433|GB|MOBILEDATA
37|07/03/2022|02:03:27|PM|0.00001907|GB|MOBILEDATA
38|07/03/2022|08:03:27|PM|0.00133324|GB|MOBILEDATA
39|07/04/2022|02:03:27|AM|0.00012398|GB|MOBILEDATA
40|07/04/2022|08:03:27|AM|0.00002575|GB|MOBILEDATA
41|07/04/2022|02:03:27|PM|0.00003433|GB|MOBILEDATA
42|07/04/2022|08:03:27|PM|0.0000267|GB|MOBILEDATA
43|07/05/2022|02:03:27|AM|0.00001144|GB|MOBILEDATA
44|07/05/2022|07:17:17|AM|0.43945313|GB|MOBILEDATA
45|07/05/2022|08:09:39|AM|0.43945313|GB|MOBILEDATA
46|07/05/2022|02:09:39|PM|0.13415337|GB|MOBILEDATA
47|07/05/2022|08:09:39|PM|0.00003433|GB|MOBILEDATA
48|07/06/2022|02:09:39|AM|0.00001621|GB|MOBILEDATA
49|07/06/2022|08:09:40|AM|0.01037979|GB|MOBILEDATA
50|07/06/2022|02:09:40|PM|0.05354595|GB|MOBILEDATA
51|07/06/2022|08:09:40|PM|0.00007248|GB|MOBILEDATA
52|07/07/2022|02:09:40|AM|0.00002861|GB|MOBILEDATA
53|07/07/2022|08:09:40|AM|0.03054428|GB|MOBILEDATA
54|07/07/2022|02:09:40|PM|0.00007534|GB|MOBILEDATA
55|07/07/2022|08:09:40|PM|0.06527424|GB|MOBILEDATA
56|07/08/2022|02:09:40|AM|0.00000763|GB|MOBILEDATA
57|07/08/2022|08:09:40|AM|0.00054932|GB|MOBILEDATA
58|07/08/2022|02:09:40|PM|0.03044033|GB|MOBILEDATA
59|07/08/2022|08:09:40|PM|0.02975273|GB|MOBILEDATA
60|07/09/2022|02:09:41|AM|0.00002575|GB|MOBILEDATA
61|07/09/2022|08:09:41|AM|0.00000954|GB|MOBILEDATA
62|07/09/2022|02:09:41|PM|0.04457569|GB|MOBILEDATA
63|07/09/2022|08:09:41|PM|0.00007915|GB|MOBILEDATA
64|07/10/2022|02:09:41|AM|0.0001049|GB|MOBILEDATA
65|07/10/2022|08:09:41|AM|0.00009251|GB|MOBILEDATA
66|07/10/2022|02:09:41|PM|0.00009346|GB|MOBILEDATA
67|07/10/2022|08:09:42|PM|0.00002956|GB|MOBILEDATA
68|07/11/2022|02:09:42|AM|0.0000248|GB|MOBILEDATA
69|07/11/2022|08:09:42|AM|0.14453888|GB|MOBILEDATA
70|07/11/2022|02:09:42|PM|0.08004951|GB|MOBILEDATA
71|07/11/2022|08:09:42|PM|0.00179291|GB|MOBILEDATA
72|07/12/2022|02:09:42|AM|0.00002575|GB|MOBILEDATA
73|07/12/2022|08:09:42|AM|0.00787735|GB|MOBILEDATA
74|07/12/2022|02:09:42|PM|0.09952641|GB|MOBILEDATA
75|07/12/2022|08:09:42|PM|0.0013752|GB|MOBILEDATA
76|07/13/2022|02:09:42|AM|0.00002575|GB|MOBILEDATA
77|07/13/2022|08:09:42|AM|0.05025291|GB|MOBILEDATA
78|07/13/2022|12:30:56|PM|0.00489807|GB|MOBILEDATA
79|07/13/2022|06:30:56|PM|0.07216644|GB|MOBILEDATA
80|07/14/2022|12:30:57|AM|0.00001049|GB|MOBILEDATA
81|07/14/2022|06:30:57|AM|0.00002575|GB|MOBILEDATA
82|07/14/2022|09:52:00|AM|0.03898716|GB|MOBILEDATA
83|07/14/2022|03:52:01|PM|0.10610485|GB|MOBILEDATA
84|07/14/2022|09:52:01|PM|0.00007534|GB|MOBILEDATA
85|07/15/2022|03:52:01|AM|0.00001526|GB|MOBILEDATA
86|07/15/2022|09:52:01|AM|0.04094219|GB|MOBILEDATA
87|07/15/2022|03:52:01|PM|0.00010014|GB|MOBILEDATA
88|07/15/2022|09:52:01|PM|0.00026321|GB|MOBILEDATA
89|07/16/2022|03:52:01|AM|0.00004482|GB|MOBILEDATA
90|07/16/2022|09:26:43|AM|0.03673935|GB|MOBILEDATA
91|07/16/2022|03:28:53|PM|0.00055504|GB|MOBILEDATA
92|07/16/2022|09:28:53|PM|0.00273705|GB|MOBILEDATA
93|07/17/2022|03:28:53|AM|0.00004292|GB|MOBILEDATA
94|07/17/2022|09:28:53|AM|0.03234863|GB|MOBILEDATA
95|07/17/2022|03:28:53|PM|0.00004578|GB|MOBILEDATA
96|07/17/2022|09:28:53|PM|0.00002861|GB|MOBILEDATA
97|07/18/2022|03:28:53|AM|0.00002956|GB|MOBILEDATA
98|07/18/2022|09:28:54|AM|0.31392574|GB|MOBILEDATA
99|07/18/2022|03:28:54|PM|0.00037384|GB|MOBILEDATA
100|07/18/2022|09:28:54|PM|0.15680313|GB|MOBILEDATA
101|07/18/2022|11:47:37|PM|0.00000191|GB|MOBILEDATA
102|07/19/2022|03:28:54|AM|0.00002003|GB|MOBILEDATA
103|07/19/2022|09:28:54|AM|0.00029659|GB|MOBILEDATA
104|07/19/2022|03:28:54|PM|0.00002861|GB|MOBILEDATA
105|07/19/2022|11:47:37|PM|0.02421665|GB|MOBILEDATA
106|07/20/2022|07:49:25|AM|0.02932835|GB|MOBILEDATA
107|07/20/2022|08:00:19|AM|0.03723526|GB|MOBILEDATA
108|07/20/2022|08:13:26|AM|0.02895927|GB|MOBILEDATA
109|07/20/2022|09:20:09|AM|0.00141716|GB|MOBILEDATA
110|07/20/2022|11:20:09|PM|0.01914024|GB|MOBILEDATA
111|07/21/2022|08:12:39|AM|0.03721714|GB|MOBILEDATA
112|07/21/2022|08:28:42|AM|0.05587101|GB|MOBILEDATA
113|07/21/2022|08:36:46|AM|0.03723812|GB|MOBILEDATA
114|07/21/2022|08:44:26|AM|0.11120701|GB|MOBILEDATA
115|07/21/2022|09:00:16|AM|0.09309864|GB|MOBILEDATA
116|07/21/2022|10:34:07|AM|0.00165272|GB|MOBILEDATA
117|07/21/2022|11:34:07|PM|0.00446987|GB|MOBILEDATA
118|07/22/2022|11:34:07|PM|0.00001907|GB|MOBILEDATA
119|07/23/2022|02:19:33|AM|0.01877403|GB|MOBILEDATA
120|07/23/2022|10:43:25|AM|0.00211716|GB|MOBILEDATA
121|07/23/2022|11:51:33|PM|0.00157547|GB|MOBILEDATA
122|07/24/2022|11:51:33|PM|0.0213604|GB|MOBILEDATA
123|07/25/2022|06:03:36|AM|0.0324173|GB|MOBILEDATA
124|07/25/2022|08:19:00|AM|0.0261879|GB|MOBILEDATA
125|07/25/2022|09:09:47|AM|0.03719902|GB|MOBILEDATA
126|07/25/2022|09:34:47|AM|0.0372324|GB|MOBILEDATA
127|07/25/2022|09:47:27|AM|0.02881336|GB|MOBILEDATA
128|07/25/2022|10:54:22|AM|0.00141144|GB|MOBILEDATA
1|05/26/2022|12:08:50|AM|0.00004292|GB|MOBILEDATA
2|05/26/2022|06:08:50|AM|0.00007153|GB|MOBILEDATA
3|05/26/2022|12:08:50|PM|0.05309772|GB|MOBILEDATA
4|05/26/2022|06:08:50|PM|0.00078011|GB|MOBILEDATA
5|05/27/2022|12:08:50|AM|0.00006676|GB|MOBILEDATA
6|05/27/2022|06:08:50|AM|0.00006294|GB|MOBILEDATA
7|05/27/2022|12:08:50|PM|0.0333128|GB|MOBILEDATA
8|05/27/2022|06:08:50|PM|0.00008869|GB|MOBILEDATA
9|05/28/2022|12:08:51|AM|0.00007439|GB|MOBILEDATA
10|05/28/2022|06:08:51|AM|0.01543713|GB|MOBILEDATA
11|05/28/2022|09:14:14|AM|0.00024223|GB|MOBILEDATA
12|05/28/2022|03:14:35|PM|0.05167294|GB|MOBILEDATA
13|05/28/2022|09:14:35|PM|0.00011253|GB|MOBILEDATA
14|05/29/2022|03:14:35|AM|0.00006294|GB|MOBILEDATA
15|05/29/2022|09:14:36|AM|0.04434395|GB|MOBILEDATA
16|05/29/2022|03:14:36|PM|0.10442734|GB|MOBILEDATA
17|05/29/2022|09:14:36|PM|0.00013065|GB|MOBILEDATA
18|05/30/2022|03:14:36|AM|0.00005436|GB|MOBILEDATA
19|05/30/2022|03:30:22|AM|0.00000286|GB|MOBILEDATA
20|05/30/2022|09:36:31|AM|0.00065804|GB|MOBILEDATA
21|05/30/2022|10:33:09|AM|0.00001812|GB|MOBILEDATA
22|05/30/2022|10:50:37|AM|0.01258469|GB|MOBILEDATA
23|05/30/2022|12:11:50|PM|0.11319637|GB|MOBILEDATA
24|05/30/2022|06:11:51|PM|0.00004864|GB|MOBILEDATA
25|05/31/2022|12:11:51|AM|0.00007153|GB|MOBILEDATA
26|05/31/2022|06:11:51|AM|0.00005722|GB|MOBILEDATA
27|05/31/2022|12:11:51|PM|0.00175667|GB|MOBILEDATA
28|05/31/2022|12:35:32|PM|0.00001907|GB|MOBILEDATA
29|05/31/2022|06:35:42|PM|0.05890656|GB|MOBILEDATA
30|05/31/2022|09:59:32|PM|0.00002289|GB|MOBILEDATA
31|06/01/2022|03:59:43|AM|0.0000515|GB|MOBILEDATA
32|06/01/2022|09:59:43|AM|0.01670265|GB|MOBILEDATA
33|06/01/2022|03:31:46|PM|0.0525856|GB|MOBILEDATA
34|06/01/2022|09:33:39|PM|0.00326824|GB|MOBILEDATA
35|06/02/2022|03:33:39|AM|0.00004959|GB|MOBILEDATA
36|06/02/2022|09:33:39|AM|0.00639629|GB|MOBILEDATA
37|06/02/2022|11:27:23|AM|0.43945408|GB|MOBILEDATA
38|06/02/2022|05:27:23|PM|0.26347542|GB|MOBILEDATA
39|06/02/2022|11:27:23|PM|0.0000639|GB|MOBILEDATA
40|06/03/2022|05:27:23|AM|0.0000515|GB|MOBILEDATA
41|06/03/2022|11:27:23|AM|0.04180622|GB|MOBILEDATA
42|06/03/2022|05:27:23|PM|0.14241314|GB|MOBILEDATA
43|06/03/2022|11:27:23|PM|0.00004578|GB|MOBILEDATA
44|06/04/2022|05:27:23|AM|0.00004673|GB|MOBILEDATA
45|06/04/2022|11:27:23|AM|0.05838299|GB|MOBILEDATA
46|06/04/2022|05:27:23|PM|0.04686356|GB|MOBILEDATA
47|06/04/2022|11:27:24|PM|0.00006104|GB|MOBILEDATA
48|06/05/2022|05:27:24|AM|0.00004959|GB|MOBILEDATA
49|06/05/2022|08:37:24|AM|0.00001621|GB|MOBILEDATA
50|06/05/2022|02:37:24|PM|0.00017452|GB|MOBILEDATA
51|06/05/2022|08:37:24|PM|0.00009441|GB|MOBILEDATA
52|06/06/2022|02:37:24|AM|0.00005341|GB|MOBILEDATA
53|06/06/2022|08:37:25|AM|0.04883862|GB|MOBILEDATA
54|06/06/2022|02:37:25|PM|0.30753708|GB|MOBILEDATA
55|06/06/2022|08:37:25|PM|0.00053215|GB|MOBILEDATA
56|06/07/2022|02:37:25|AM|0.00006294|GB|MOBILEDATA
57|06/07/2022|08:37:25|AM|0.01696014|GB|MOBILEDATA
58|06/07/2022|02:37:25|PM|0.10456467|GB|MOBILEDATA
59|06/07/2022|08:37:25|PM|0.00007915|GB|MOBILEDATA
60|06/08/2022|02:37:25|AM|0.00005054|GB|MOBILEDATA
61|06/08/2022|08:37:25|AM|0.04321671|GB|MOBILEDATA
62|06/08/2022|02:37:25|PM|0.04801941|GB|MOBILEDATA
63|06/08/2022|08:37:26|PM|0.30247784|GB|MOBILEDATA
64|06/09/2022|02:37:26|AM|0.00005245|GB|MOBILEDATA
65|06/09/2022|08:37:26|AM|0.01491261|GB|MOBILEDATA
66|06/09/2022|09:40:18|AM|0.00566483|GB|MOBILEDATA
67|06/09/2022|09:45:37|AM|0.0237608|GB|MOBILEDATA
68|06/09/2022|11:18:44|AM|0.0029192|GB|MOBILEDATA
69|06/09/2022|09:18:44|PM|0.01869869|GB|MOBILEDATA
70|06/10/2022|06:43:54|AM|0.03172398|GB|MOBILEDATA
71|06/10/2022|10:26:57|AM|0.01366425|GB|MOBILEDATA
72|06/10/2022|09:36:23|PM|0.03622246|GB|MOBILEDATA
73|06/11/2022|07:23:32|AM|0.02537346|GB|MOBILEDATA
74|06/11/2022|08:27:35|AM|0.00290203|GB|MOBILEDATA
75|06/11/2022|09:50:57|PM|0.00004196|GB|MOBILEDATA
76|06/12/2022|04:36:24|AM|0.00001431|GB|MOBILEDATA
77|06/12/2022|06:52:30|AM|0.00001049|GB|MOBILEDATA
78|06/12/2022|06:53:17|AM|0.00001526|GB|MOBILEDATA
79|06/12/2022|11:20:52|AM|0.01881599|GB|MOBILEDATA
80|06/12/2022|05:26:50|PM|0.00465775|GB|MOBILEDATA
81|06/12/2022|11:26:50|PM|0.00007915|GB|MOBILEDATA
82|06/13/2022|05:26:50|AM|0.00007915|GB|MOBILEDATA
83|06/13/2022|11:26:50|AM|0.04434013|GB|MOBILEDATA
84|06/13/2022|05:26:50|PM|0.0640955|GB|MOBILEDATA
85|06/13/2022|11:26:50|PM|0.00021076|GB|MOBILEDATA
86|06/14/2022|05:26:50|AM|0.00004864|GB|MOBILEDATA
87|06/14/2022|11:26:50|AM|0.01032352|GB|MOBILEDATA
88|06/14/2022|03:12:11|PM|0.00005627|GB|MOBILEDATA
89|06/14/2022|03:13:18|PM|0.00006008|GB|MOBILEDATA
90|06/14/2022|09:13:20|PM|0.00111008|GB|MOBILEDATA
91|06/14/2022|10:27:09|PM|0.00000191|GB|MOBILEDATA
92|06/15/2022|06:16:01|AM|0.08344746|GB|MOBILEDATA
93|06/15/2022|12:16:01|PM|0.11333752|GB|MOBILEDATA
94|06/15/2022|04:56:56|PM|0.06967258|GB|MOBILEDATA
95|06/15/2022|11:03:31|PM|0.00466633|GB|MOBILEDATA
96|06/16/2022|05:03:31|AM|0.00003719|GB|MOBILEDATA
97|06/16/2022|11:03:31|AM|0.02782345|GB|MOBILEDATA
98|06/16/2022|05:03:31|PM|0.22742939|GB|MOBILEDATA
99|06/16/2022|11:03:31|PM|0.00006866|GB|MOBILEDATA
100|06/17/2022|05:03:31|AM|0.00005341|GB|MOBILEDATA
